Match ID,Player,#,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
3,Klauss,9,br BRA,FW,26-010,90,25,23,2,0,0,0,1,0,0,0,0,0,19,0,0
3,Jared Stroud,8,us USA,LW,26-244,65,19,19,0,0,0,0,1,0,0,0,0,0,15,0,1
3,Celio Pompeu,12,br BRA,"LW,LB",23-091,25,4,4,0,0,0,0,1,0,0,0,0,0,1,0,0
3,Rasmus Alm,21,se SWE,RW,27-206,71,22,20,0,0,0,0,3,0,0,0,0,0,10,2,3
3,Nicholas Gioacchini,11,us USA,"RW,FW",22-229,19,6,6,0,0,0,0,0,0,0,0,0,0,2,0,0
3,Eduard Lowen,10,de GER,"AM,CM",26-042,90,44,37,7,5,0,3,3,0,2,0,1,0,34,0,0
3,Miguel Perez,28,us USA,DM,17-317,65,30,30,0,0,0,0,0,0,0,0,0,0,23,0,2
3,Tomas Ostrak,7,cz CZE,"DM,CM",23-034,25,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
3,Indiana Vassilev,19,us USA,DM,22-023,71,40,36,4,0,0,0,5,0,4,4,0,0,28,0,0
3,Akil Watts,20,us USA,"DM,CM",23-035,19,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0
3,John Nelson,14,us USA,LB,24-243,85,33,24,9,1,0,0,0,8,0,0,0,0,22,0,2
3,Lucas Bartlett,24,us USA,CB,25-228,5,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1
3,Kyle Hiebert,22,ca CAN,CB,25-224,90,47,45,2,2,0,0,1,0,0,0,0,0,33,0,2
3,Tim Parker,26,us USA,CB,30-016,90,40,35,5,5,0,0,0,0,0,0,0,0,34,0,1
3,Jake Nerwinski,2,us USA,RB,28-145,90,54,41,13,0,0,0,3,13,0,0,0,0,37,0,3
3,Roman Burki,1,ch SUI,GK,32-117,90,42,26,16,7,0,0,0,0,0,0,0,0,30,0,0
