Match ID,Player,#,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
14,Nicholas Gioacchini,11,us USA,"FW,AM",22-313,88,25,1,2,13,10,4,24,0,0,0,0,0,12,26,8,0,0,0,3,1,14,4
14,John Nelson,14,us USA,AM,24-327,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Celio Pompeu,12,br BRA,LW,23-175,88,38,2,6,11,23,4,38,6,4,66.7,2,33.3,27,310,235,7,3,3,1,1,28,13
14,Isak Jensen,30,dk DEN,LW,19-162,2,3,0,0,0,3,0,3,0,0,0,0,0,2,3,1,0,0,0,1,0,2,0
14,Tomas Ostrak,7,cz CZE,RW,23-118,64,24,1,4,12,9,2,24,2,1,50,0,0,13,82,23,2,1,0,2,2,19,7
14,Rasmus Alm,21,se SWE,RW,27-290,26,11,0,1,5,5,0,11,1,1,100,0,0,5,18,0,0,0,0,0,0,6,1
14,Indiana Vassilev,19,us USA,AM,22-107,64,24,0,1,11,12,3,24,2,0,0,2,100,13,53,39,2,2,1,2,0,18,6
14,Aziel Jackson,25,fr FRA,"FW,AM",21-222,26,11,1,1,4,6,3,11,1,0,0,0,0,9,59,5,0,0,1,2,2,10,1
14,Eduard Lowen,10,de GER,DM,26-126,90,76,5,17,35,26,3,75,8,5,62.5,3,37.5,36,185,86,3,1,0,2,0,43,2
14,Njabulo Blom,6,za RSA,DM,23-174,90,43,2,11,26,6,0,43,2,2,100,0,0,17,83,23,0,0,0,0,0,21,0
14,Kyle Hiebert,22,ca CAN,LB,25-308,90,48,8,18,24,7,0,48,1,0,0,1,100,17,71,40,1,0,0,2,0,19,1
14,Tim Parker,26,us USA,CB,30-100,90,63,14,37,26,0,0,63,1,1,100,0,0,34,161,85,0,0,0,0,0,37,0
14,Lucas Bartlett,24,us USA,CB,25-312,90,60,7,27,32,1,1,60,1,1,100,0,0,28,194,105,1,0,0,2,0,34,0
14,Jake Nerwinski,2,us USA,RB,28-229,88,48,4,15,25,10,0,48,1,1,100,0,0,18,97,78,0,0,0,1,0,21,3
14,Joshua Yaro,15,gh GHA,RB,28-197,2,5,0,4,1,0,0,5,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0
14,Roman Burki,1,ch SUI,GK,32-201,90,38,31,38,0,0,0,38,0,0,0,0,0,19,99,63,0,0,0,0,0,16,0
