Match ID,Player,#,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
18,Nicholas Gioacchini,11,us USA,FW,22-331,79,20,16,4,0,0,0,0,0,0,0,0,0,12,0,2
18,Isak Jensen,30,dk DEN,FW,19-180,11,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
18,Jared Stroud,8,us USA,LW,26-346,90,41,38,3,0,0,0,5,2,1,1,0,0,21,0,0
18,Celio Pompeu,12,br BRA,RW,23-193,63,19,19,0,0,0,0,3,0,0,0,0,0,9,0,2
18,Rasmus Alm,21,se SWE,RW,27-308,27,8,7,1,1,0,0,1,0,0,0,0,0,2,0,1
18,Tomas Ostrak,7,cz CZE,AM,23-136,79,25,24,0,0,0,0,0,0,0,0,0,0,20,1,1
18,John Klein,41,us USA,AM,23-216,11,6,6,0,0,0,0,0,0,0,0,0,0,3,0,1
18,Indiana Vassilev,19,us USA,DM,22-125,68,21,17,4,1,0,0,4,0,3,1,1,0,11,0,1
18,Aziel Jackson,25,fr FRA,DM,21-240,22,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0
18,Njabulo Blom,6,za RSA,DM,23-192,90,38,36,2,2,0,0,0,0,0,0,0,0,33,0,0
18,John Nelson,14,us USA,LB,24-345,90,53,38,15,0,0,0,3,15,0,0,0,0,38,0,4
18,Tim Parker,26,us USA,CB,30-118,90,54,52,2,2,0,2,0,0,0,0,0,0,45,0,0
18,Lucas Bartlett,24,us USA,CB,25-330,79,53,50,2,2,0,1,0,0,0,0,0,0,44,1,0
18,Joshua Yaro,15,gh GHA,CB,28-215,11,7,7,0,0,0,0,0,0,0,0,0,0,5,0,0
18,Jake Nerwinski,2,us USA,RB,28-247,90,51,44,7,0,0,0,1,7,0,0,0,0,40,0,0
18,Roman Burki,1,ch SUI,GK,32-219,90,29,24,5,1,0,0,0,0,0,0,0,0,24,0,0
