Match ID,Player,#,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
6,Nicholas Gioacchini,11,us USA,FW,22-250,59,32,0,0,15,17,2,32,2,0,0,1,50,15,62,12,2,0,2,0,3,29,8
6,Samuel Adeniran,16,us USA,FW,24-183,31,12,0,0,0,12,5,12,0,0,0,0,0,3,28,5,1,0,0,1,1,11,3
6,Klauss,9,br BRA,FW,26-031,90,46,2,4,17,25,6,46,1,1,100,0,0,17,101,28,2,1,1,4,1,34,9
6,Tomas Ostrak,7,cz CZE,LM,23-055,77,35,0,3,14,18,1,35,1,0,0,1,100,20,111,44,1,0,1,1,2,24,6
6,Aziel Jackson,25,fr FRA,LM,21-159,13,17,0,1,4,12,0,17,1,0,0,1,100,8,37,9,0,0,0,3,0,9,1
6,Eduard Lowen,10,de GER,CM,26-063,90,87,2,8,52,28,2,87,3,3,100,0,0,47,295,230,6,0,0,3,3,60,6
6,Indiana Vassilev,19,us USA,CM,22-044,85,46,1,6,27,15,0,46,2,0,0,2,100,24,128,81,3,2,0,2,2,22,2
6,Isak Jensen,30,dk DEN,CM,19-099,5,2,0,0,1,1,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0
6,Jared Stroud,8,us USA,RM,26-265,59,25,2,5,9,12,0,25,2,2,100,0,0,14,117,70,3,0,0,3,0,13,2
6,Njabulo Blom,6,za RSA,RM,23-111,31,21,1,6,10,5,0,21,0,0,0,0,0,13,105,61,0,1,0,0,0,12,1
6,John Nelson,14,us USA,LB,24-264,90,61,3,11,30,20,1,61,0,0,0,0,0,30,183,62,0,1,0,1,0,38,9
6,Kyle Hiebert,22,ca CAN,CB,25-245,90,75,6,41,33,1,1,75,0,0,0,0,0,43,200,153,1,0,0,0,0,48,0
6,Tim Parker,26,us USA,CB,30-037,90,95,10,58,33,5,1,95,1,1,100,0,0,62,330,170,0,2,0,0,0,58,0
6,Jake Nerwinski,2,us USA,RB,28-166,77,36,4,15,16,5,1,36,0,0,0,0,0,11,47,18,0,0,0,1,0,13,0
6,Akil Watts,20,us USA,RB,23-056,13,15,0,2,3,10,1,15,0,0,0,0,0,8,29,14,1,0,0,0,0,8,4
6,Roman Burki,1,ch SUI,GK,32-138,90,39,31,38,2,0,0,39,1,1,100,0,0,18,99,66,0,0,0,0,0,18,0
