Match ID,Player,#,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
28,Samuel Adeniran,16,us USA,FW,24-345,59,10,10,0,0,0,0,2,0,0,0,0,0,6,0,1
28,Klauss,9,br BRA,FW,26-193,70,20,18,2,0,0,0,1,0,0,0,0,0,13,0,4
28,Nicholas Gioacchini,11,us USA,FW,23-047,20,5,4,1,0,0,0,0,0,0,0,0,0,4,0,0
28,Aziel Jackson,25,fr FRA,LM,21-321,78,26,25,0,0,0,1,0,0,0,0,0,0,16,1,2
28,Nokkvi Thorisson,29,is ISL,LM,24-028,12,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
28,Eduard Lowen,10,de GER,CM,26-225,77,30,28,2,0,1,0,2,0,2,2,0,0,24,0,0
28,Joshua Yaro,15,gh GHA,CM,28-296,13,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
28,Njabulo Blom,6,za RSA,CM,23-273,90,32,32,0,0,0,0,0,0,0,0,0,0,21,0,1
28,Jared Stroud,8,us USA,RM,27-062,89,17,16,0,0,0,0,1,0,0,0,0,0,10,1,2
28,Indiana Vassilev,19,us USA,RM,22-206,1,5,4,1,1,0,0,1,0,0,0,0,0,2,0,0
28,Anthony Markanich,13,us USA,LB,23-258,90,38,28,10,2,0,0,1,8,0,0,0,0,29,0,0
28,Joakim Nilsson,4,se SWE,CB,29-216,77,15,15,0,0,0,0,0,0,0,0,0,0,14,0,0
28,Kyle Hiebert,22,ca CAN,CB,26-042,13,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
28,Tim Parker,26,us USA,CB,30-199,90,16,16,0,0,0,0,0,0,0,0,0,0,14,0,0
28,Akil Watts,20,us USA,RB,23-218,90,31,20,10,2,0,0,3,8,0,0,0,0,18,1,1
28,Roman Burki,1,ch SUI,GK,32-300,90,38,27,11,6,0,0,0,0,0,0,0,0,15,0,0
